PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	WE	SC	GA	UT	PM	OA	HC	HP	DA
J	Parn, EA; Edwards, DJ				Parn, E. A.; Edwards, D. J.			Conceptualising the FinDD API plug-in: A study of BIM-FM integration	AUTOMATION IN CONSTRUCTION																	Jeong, Yongwook/N-7413-2016	Parn, Erika/0000-0002-8124-4263												0926-5805	1872-7891				AUG	2017	80						11	21		10.1016/j.autcon.2017.03.015								WOS:000401218900002						
J	Vandecasteele, F; Merci, B; Verstockt, S				Vandecasteele, Florian; Merci, Bart; Verstockt, Steven			Fireground location understanding by semantic linking of visual objects and building information models	FIRE SAFETY JOURNAL					12th International Symposium on Fire Safety Science	JUN 12-16, 2017	Lund Univ, Lund, SWEDEN	Int Assoc Fire Safety Sci	Lund Univ								Jeong, Yongwook/N-7413-2016													0379-7112	1873-7226				JUL	2017	91				SI		1026	1034		10.1016/j.firesaf.2017.03.083								WOS:000407982400116						
J	Patti, E; Mollame, A; Erba, D; Dalmasso, D; Osello, A; Macii, E; Acquaviva, A				Patti, Edoardo; Mollame, Angelo; Erba, David; Dalmasso, Daniele; Osello, Anna; Macii, Enrico; Acquaviva, Andrea			Information Modeling for Virtual and Augmented Reality	IT PROFESSIONAL																														1520-9202	1941-045X				MAY-JUN	2017	19	3					52	60		10.1109/MITP.2017.43								WOS:000403453200011						
J	Brundu, FG; Patti, E; Osello, A; Del Giudice, M; Rapetti, N; Krylovskiy, A; Jahn, M; Verda, V; Guelpa, E; Rietto, L; Acquaviva, A				Brundu, Francesco Gavino; Patti, Edoardo; Osello, Anna; Del Giudice, Matteo; Rapetti, Niccolo; Krylovskiy, Alexandr; Jahn, Marco; Verda, Vittorio; Guelpa, Elisa; Rietto, Laura; Acquaviva, Andrea			IoT Software Infrastructure for Energy Management and Simulation in Smart Cities	IEEE TRANSACTIONS ON INDUSTRIAL INFORMATICS																		Verda, Vittorio/0000-0002-4069-2713; Brundu, Francesco Gavino/0000-0003-2133-1426; Patti, Edoardo/0000-0002-6043-6477												1551-3203	1941-0050				APR	2017	13	2					832	840		10.1109/TII.2016.2627479								WOS:000399961500043						
J	Rehman, U; Cao, S				Rehman, Umair; Cao, Shi			Augmented-Reality-Based Indoor Navigation: A Comparative Analysis of Handheld Devices Versus Google Glass	IEEE TRANSACTIONS ON HUMAN-MACHINE SYSTEMS																	Cao, Shi/AAQ-9135-2021	Cao, Shi/0000-0002-6448-6674; Rehman, Umair/0000-0001-7716-6509												2168-2291	2168-2305				FEB	2017	47	1					140	151		10.1109/THMS.2016.2620106								WOS:000396400300013						
J	Valero, E; Adan, A; Bosche, F				Valero, Enrique; Adan, Antonio; Bosche, Frederic			Semantic 3D Reconstruction of Furnished Interiors Using Laser Scanning and RFID Technology	JOURNAL OF COMPUTING IN CIVIL ENGINEERING																	Valero, Enrique/AAB-5917-2019; Bosché, Frédéric/AAJ-9117-2020; Adán, Antonio/A-1153-2012	Valero, Enrique/0000-0002-0016-4473; Adán, Antonio/0000-0002-0370-9651; Bosche, Frederic/0000-0002-4064-8982												0887-3801	1943-5487				JUL	2016	30	4							04015053	10.1061/(ASCE)CP.1943-5487.0000525								WOS:000378862000002						
J	Lee, D; Cha, G; Park, S				Lee, Donghwan; Cha, Gichun; Park, Seunghee			A Study on Data Visualization of Embedded Sensors for Building Energy Monitoring using BIM	INTERNATIONAL JOURNAL OF PRECISION ENGINEERING AND MANUFACTURING																	Park, Seunghee/AAR-3050-2021	Cha, Gichun/0000-0002-6327-8742												2234-7593	2005-4602				JUN	2016	17	6					807	814		10.1007/s12541-016-0099-4								WOS:000377219100013						
J	Motamedi, A; Soltani, MM; Setayeshgar, S; Hammad, A				Motamedi, Ali; Soltani, Mohammad Mostafa; Setayeshgar, Shayan; Hammad, Amin			Extending IFC to incorporate information of RFID tags attached to building elements	ADVANCED ENGINEERING INFORMATICS																		Setayeshgar, Shayan/0000-0001-9920-6268; Motamedi, Ali/0000-0002-7012-440X												1474-0346	1873-5320				JAN	2016	30	1					39	53		10.1016/j.aei.2015.11.004								WOS:000370094400004						
J	Wetzel, EM; Thabet, WY				Wetzel, Eric M.; Thabet, Walid Y.			The use of a BIM-based framework to support safe facility management processes	AUTOMATION IN CONSTRUCTION																		Wetzel, Eric/0000-0002-8692-6685												0926-5805	1872-7891				DEC	2015	60						12	24		10.1016/j.autcon.2015.09.004								WOS:000365065300002						
J	Kang, TW; Choi, HS				Kang, Tae-Wook; Choi, Hyun-Sang			BIM perspective definition metadata for interworking facility management data	ADVANCED ENGINEERING INFORMATICS																	Jeong, Yongwook/N-7413-2016	Kang, Taewook/0000-0002-3886-7692												1474-0346	1873-5320				OCT	2015	29	4					958	970		10.1016/j.aei.2015.09.004								WOS:000366769500019						
J	Tashakkori, H; Rajabifard, A; Kalantari, M				Tashakkori, Hosna; Rajabifard, Abbas; Kalantari, Mohsen			A new 3D indoor/outdoor spatial model for indoor emergency response facilitation	BUILDING AND ENVIRONMENT																	Kalantari, Mohsen/I-8581-2014; Rajabifard, Abbas/D-1818-2015	Kalantari, Mohsen/0000-0002-6650-5218; Rajabifard, Abbas/0000-0002-4256-3173												0360-1323	1873-684X				JUL	2015	89		1				170	182		10.1016/j.buildenv.2015.02.036								WOS:000364440600015						
C	Parsanezhad, P		Mahdavi, A; Martens, B; Scherer, R		Parsanezhad, P.			An overview of information logistics for FM&O business processes	EWORK AND EBUSINESS IN ARCHITECTURE, ENGINEERING AND CONSTRUCTION 2014					PROCEEDINGS OF THE 10TH EUROPEAN CONFERENCE ON PRODUCT AND PROCESS MODELLING (ECPPM 2014)	SEP 17-19, 2014	Department of Building Physics and Building Ecology of the Vienna Universi, Vienna, AUSTRIA		Department of Building Physics and Building Ecology of the Vienna Universi																							978-1-315-73695-2; 978-1-138-02710-7				2015							719	725										WOS:000380490000097						
J	Williams, G; Gheisari, M; Chen, PJ; Irizarry, J				Williams, Graceline; Gheisari, Masoud; Chen, Po-Jui; Irizarry, Javier			BIM2MAR: An Efficient BIM Translation to Mobile Augmented Reality Applications	JOURNAL OF MANAGEMENT IN ENGINEERING																	Irizarry, Javier/AAC-9460-2019	Gheisari, Masoud/0000-0001-5568-9923												0742-597X	1943-5479				JAN	2015	31	1			SI				A4014009	10.1061/(ASCE)ME.1943-5479.0000315								WOS:000346341900008						
J	Motamedi, A; Hammad, A; Asen, Y				Motamedi, Ali; Hammad, Amin; Asen, Yoosef			Knowledge-assisted BIM-based visual analytics for failure root cause detection in facilities management	AUTOMATION IN CONSTRUCTION																		Motamedi, Ali/0000-0002-7012-440X												0926-5805	1872-7891				JUL	2014	43						73	83		10.1016/j.autcon.2014.03.012								WOS:000338814900009						
J	Volk, R; Stengel, J; Schultmann, F				Volk, Rebekka; Stengel, Julian; Schultmann, Frank			Building Information Modeling (BIM) for existing buildings - literature review and future needs	AUTOMATION IN CONSTRUCTION																	Volk, Rebekka D/R-6755-2017; Bagga, Ankit/AAG-8019-2021; Schultmann, Frank/AAF-6300-2020; Jeong, Yongwook/N-7413-2016	Volk, Rebekka D/0000-0001-9930-5354; Schultmann, Frank/0000-0001-6405-9763; 												0926-5805	1872-7891				MAR	2014	38						109	127		10.1016/j.autcon.2013.10.023								WOS:000333380600010						
J	Hou, L; Wang, Y; Wang, XY; Maynard, N; Cameron, IT; Zhang, SH; Jiao, Y				Hou, Lei; Wang, Ying; Wang, Xiangyu; Maynard, Nicoleta; Cameron, Ian T.; Zhang, Shaohua; Jiao, Yi			Combining Photogrammetry and Augmented Reality Towards an Integrated Facility Management System for the Oil Industry	PROCEEDINGS OF THE IEEE																	Wang, Xiangyu/B-6232-2013; hou, lei/G-7267-2016	Maynard, Nicoleta/0000-0001-7965-0716; hou, lei/0000-0002-5503-414X; Wang, Xiangyu/0000-0001-8718-6941												0018-9219	1558-2256				FEB	2014	102	2			SI		204	220		10.1109/JPROC.2013.2295327								WOS:000330617000009						
J	Lin, YC; Su, YC; Chen, YP				Lin, Yu-Cheng; Su, Yu-Chih; Chen, Yen-Pei			Developing Mobile BIM/2D Barcode-Based Automated Facility Management System	SCIENTIFIC WORLD JOURNAL																														1537-744X						2014									374735	10.1155/2014/374735								WOS:000343436600001	25250373					
J	Motamedi, A; Soltani, MM; Hammad, A				Motamedi, Ali; Soltani, Mohammad Mostafa; Hammad, Amin			Localization of RFID-equipped assets during the operation phase of facilities	ADVANCED ENGINEERING INFORMATICS																		Motamedi, Ali/0000-0002-7012-440X												1474-0346	1873-5320				OCT	2013	27	4					566	579		10.1016/j.aei.2013.07.001								WOS:000328525700014						
J	Ko, CH; Pan, NF; Chiou, CC				Ko, Chien-Ho; Pan, Nang-Fei; Chiou, Chuang-Chun			Web-based radio frequency identification facility management systems	STRUCTURE AND INFRASTRUCTURE ENGINEERING																	Ko, Chien-Ho/AAP-8409-2020	Ko, Chien-Ho/0000-0001-6399-5912												1573-2479	1744-8980				MAY 1	2013	9	5					465	480		10.1080/15732479.2010.546804								WOS:000313620900007						
J	Torfs, T; Sterken, T; Brebels, S; Santana, J; van den Hoven, R; Spiering, V; Bertsch, N; Trapani, D; Zonta, D				Torfs, Tom; Sterken, Tom; Brebels, Steven; Santana, Juan; van den Hoven, Richard; Spiering, Vincent; Bertsch, Nicolas; Trapani, Davide; Zonta, Daniele			Low Power Wireless Sensor Network for Building Monitoring	IEEE SENSORS JOURNAL																	Zonta, Daniele/D-7947-2014	Zonta, Daniele/0000-0002-7591-9519												1530-437X	1558-1748				MAR	2013	13	3								10.1109/JSEN.2012.2218680								WOS:000314690100002						
J	Gokce, HU; Gokce, KU				Goekce, Hasan Ufuk; Goekce, Kamil Umut			Holistic system architecture for energy efficient building operation	SUSTAINABLE CITIES AND SOCIETY																														2210-6715					FEB	2013	6						77	84		10.1016/j.scs.2012.07.003								WOS:000209554100011						
J	Costa, A; Keane, MM; Torrens, JI; Corry, E				Costa, Andrea; Keane, Marcus M.; Torrens, J. Ignacio; Corry, Edward			Building operation and energy performance: Monitoring, analysis and optimisation toolkit	APPLIED ENERGY																		Torrens Galdiz, Ignacio/0000-0001-8012-8888; Keane, Marcus/0000-0002-6785-3484												0306-2619	1872-9118				JAN	2013	101				SI		310	316		10.1016/j.apenergy.2011.10.037								WOS:000312617400036						
J	Lin, YC; Su, YC				Lin, Yu-Cheng; Su, Yu-Chih			Developing Mobile- and BIM-Based Integrated Visual Facility Maintenance Management System	SCIENTIFIC WORLD JOURNAL																														1537-744X						2013									124249	10.1155/2013/124249								WOS:000325887600001	24227995					
J	Motawa, I; Almarshad, A				Motawa, Ibrahim; Almarshad, Abdulkareem			A knowledge-based BIM system for building maintenance	AUTOMATION IN CONSTRUCTION																		Motawa, Ibrahim/0000-0001-9664-1977												0926-5805					JAN	2013	29						173	182		10.1016/j.autcon.2012.09.008								WOS:000312233700015						
J	Becerik-Gerber, B; Jazizadeh, F; Li, N; Calis, G				Becerik-Gerber, Burcin; Jazizadeh, Farrokh; Li, Nan; Calis, Gulben			Application Areas and Data Requirements for BIM-Enabled Facilities Management	JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT																	Li, Nan/W-4397-2017; CALIS, GULBEN/X-8916-2018; Jazizadeh, Farrokh/P-8822-2014; Becerik-Gerber, Burcin/D-6897-2013; CALIS, GULBEN/AAF-7923-2020	Li, Nan/0000-0002-7272-4273; CALIS, GULBEN/0000-0003-3056-4870; Jazizadeh, Farrokh/0000-0002-0690-1307; Becerik-Gerber, Burcin/0000-0001-8648-0989; 												0733-9364	1943-7862				MAR	2012	138	3					431	442		10.1061/(ASCE)CO.1943-7862.0000433								WOS:000302218200013						
J	Motamedi, A; Saini, R; Hammad, A; Zhu, B				Motamedi, Ali; Saini, Rakesh; Hammad, Amin; Zhu, Bo			Role-based access to facilities lifecycle information on RFID tags	ADVANCED ENGINEERING INFORMATICS																		Motamedi, Ali/0000-0002-7012-440X												1474-0346	1873-5320				AUG	2011	25	3					559	568		10.1016/j.aei.2011.03.004								WOS:000293678200015						
J	Lee, S; Akin, O				Lee, Sanghoon; Akin, Oemer			Augmented reality-based computational fieldwork support for equipment operations and maintenance	AUTOMATION IN CONSTRUCTION																		/0000-0001-9482-1472												0926-5805					JUL	2011	20	4					338	352		10.1016/j.autcon.2010.11.004								WOS:000290976300004						
J	Zhao, CM; Lo, SM; Zhang, SP; Liu, M				Zhao, C. M.; Lo, S. M.; Zhang, S. P.; Liu, M.			A Post-fire Survey on the Pre-evacuation Human Behavior	FIRE TECHNOLOGY																		LO, Siu Ming/0000-0001-9146-0579												0015-2684	1572-8099				MAR	2009	45	1					71	95		10.1007/s10694-007-0040-6								WOS:000263059100004						
J	Sayers, A				Sayers, Adrian			Tips and tricks in performing a systematic review	BRITISH JOURNAL OF GENERAL PRACTICE																	Sayers, Adrian/AAU-8134-2020	Sayers, Adrian/0000-0001-7452-5043												0960-1643					FEB	2008	58	547					136	136		10.3399/bjgp08X277177								WOS:000254185400025	18307870					
J	Leveson, N				Leveson, N			A new accident model for engineering safer systems	SAFETY SCIENCE																														0925-7535	1879-1042				APR	2004	42	4					237	270		10.1016/S0925-7535(03)00047-X								WOS:000220498400001						
J	Scarponcini, P				Scarponcini, P			Time for an integrated approach to facility management	JOURNAL OF COMPUTING IN CIVIL ENGINEERING																														0887-3801					JAN	1996	10	1					3	3		10.1061/(ASCE)0887-3801(1996)10:1(3)								WOS:A1996TN83300002						
