PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	WE	SC	GA	UT	PM	OA	HC	HP	DA
J	Lu, QC; Xie, X; Parlikad, AK; Schooling, JM				Lu, Qiuchen; Xie, Xiang; Parlikad, Ajith Kumar; Schooling, Jennifer Mary			Digital twin-enabled anomaly detection for built asset monitoring in operation and maintenance	AUTOMATION IN CONSTRUCTION																		Xie, Xiang/0000-0003-4601-9519												0926-5805	1872-7891				OCT	2020	118								103277	10.1016/j.autcon.2020.103277								WOS:000572920300006						
J	Angjeliu, G; Coronelli, D; Cardani, G				Angjeliu, Grigor; Coronelli, Dario; Cardani, Giuliana			Development of the simulation model for Digital Twin applications in historical masonry buildings: The integration between numerical and experimental reality	COMPUTERS & STRUCTURES																	Angjeliu, Grigor/F-8033-2019; Cardani, Giuliana/D-3347-2017	Angjeliu, Grigor/0000-0001-5300-3932; Cardani, Giuliana/0000-0001-7169-5362												0045-7949	1879-2243				OCT 1	2020	238								106282	10.1016/j.compstruc.2020.106282								WOS:000551867000004						
J	Xie, X; Lu, QC; Rodenas-Herraiz, D; Parlikad, AK; Schooling, JM				Xie, Xiang; Lu, Qiuchen; Rodenas-Herraiz, David; Parlikad, Ajith Kumar; Schooling, Jennifer Mary			Visualised inspection system for monitoring environmental anomalies during daily operation and maintenance	ENGINEERING CONSTRUCTION AND ARCHITECTURAL MANAGEMENT																		Xie, Xiang/0000-0003-4601-9519												0969-9988	1365-232X				SEP 21	2020	27	8			SI		1835	1852		10.1108/ECAM-11-2019-0640		JUL 2020						WOS:000547937100001						
J	Longo, F; Padovano, A; Umbrello, S				Longo, Francesco; Padovano, Antonio; Umbrello, Steven			Value-Oriented and Ethical Technology Engineering in Industry 5.0: A Human-Centric Perspective for the Design of the Factory of the Future	APPLIED SCIENCES-BASEL																	Padovano, Antonio/AAR-6467-2020; Umbrello, Steven/N-7741-2017; Longo, Francesco/C-1182-2013	Padovano, Antonio/0000-0001-6374-1816; Umbrello, Steven/0000-0003-2594-6313; Longo, Francesco/0000-0002-8538-9857													2076-3417				JUN	2020	10	12							4182	10.3390/app10124182								WOS:000554658400001						
J	Jasiulewicz-Kaczmarek, M; Legutko, S; Kluk, P				Jasiulewicz-Kaczmarek, Malgorzata; Legutko, Stanislaw; Kluk, Piotr			MAINTENANCE 4.0 TECHNOLOGIES - NEW OPPORTUNITIES FOR SUSTAINABILITY DRIVEN MAINTENANCE	MANAGEMENT AND PRODUCTION ENGINEERING REVIEW																	Jasiulewicz-Kaczmarek, Malgorzata/M-1624-2014; Legutko, Stanislaw/J-6532-2013	Legutko, Stanislaw/0000-0001-8973-5035												2080-8208	2082-1344				JUN	2020	11	2					74	87		10.24425/mper.2020.133730								WOS:000546178700007						
J	Lu, QC; Parlikad, AK; Woodall, P; Ranasinghe, GD; Xie, X; Liang, ZL; Konstantinou, E; Heaton, J; Schooling, J				Lu, Qiuchen; Parlikad, Ajith Kumar; Woodall, Philip; Ranasinghe, Gishan Don; Xie, Xiang; Liang, Zhenglin; Konstantinou, Eirini; Heaton, James; Schooling, Jennifer			Developing a Digital Twin at Building and City Levels: Case Study of West Cambridge Campus	JOURNAL OF MANAGEMENT IN ENGINEERING																	Konstantinou, Eirini/AAZ-9905-2021	Konstantinou, Eirini/0000-0003-3652-5557; Schooling, Jennifer/0000-0002-4777-0438; Don Ranasinghe, Gishan/0000-0001-6658-3286; Xie, Xiang/0000-0003-4601-9519												0742-597X	1943-5479				MAY 1	2020	36	3							05020004	10.1061/(ASCE)ME.1943-5479.0000763								WOS:000563797200010						
J	van Lopik, K; Sinclair, M; Sharpe, R; Conway, P; West, A				van Lopik, Katherine; Sinclair, Murray; Sharpe, Richard; Conway, Paul; West, Andrew			Developing augmented reality capabilities for industry 4.0 small enterprises: Lessons learnt from a content authoring case study	COMPUTERS IN INDUSTRY																		van Lopik, Katherine/0000-0003-3620-8375												0166-3615	1872-6194				MAY	2020	117								103208	10.1016/j.compind.2020.103208								WOS:000528007000004						
J	Cheng, JCP; Chen, WW; Chen, KY; Wang, Q				Cheng, Jack C. P.; Chen, Weiwei; Chen, Keyu; Wang, Qian			Data-driven predictive maintenance planning framework for MEP components based on BIM and IoT using machine learning algorithms	AUTOMATION IN CONSTRUCTION																	Wang, Qian/N-8410-2017	Wang, Qian/0000-0003-3175-334X												0926-5805	1872-7891				APR	2020	112								103087	10.1016/j.autcon.2020.103087								WOS:000526785600017						
J	Bevilacqua, M; Bottani, E; Ciarapica, FE; Costantino, F; Di Donato, L; Ferraro, A; Mazzuto, G; Monteriu, A; Nardini, G; Ortenzi, M; Paroncini, M; Pirozzi, M; Prist, M; Quatrini, E; Tronci, M; Vignali, G				Bevilacqua, Maurizio; Bottani, Eleonora; Ciarapica, Filippo Emanuele; Costantino, Francesco; Di Donato, Luciano; Ferraro, Alessandra; Mazzuto, Giovanni; Monteriu, Andrea; Nardini, Giorgia; Ortenzi, Marco; Paroncini, Massimo; Pirozzi, Marco; Prist, Mario; Quatrini, Elena; Tronci, Massimo; Vignali, Giuseppe			Digital Twin Reference Model Development to Prevent Operators' Risk in Process Plants	SUSTAINABILITY																	Vignali, Giuseppe/AAB-8782-2020; Bottani, Eleonora/F-9285-2012; Monteriu, Andrea/D-5979-2014; Bevilacqua, Maurizio/B-4816-2012	Vignali, Giuseppe/0000-0002-0129-4085; Bottani, Eleonora/0000-0002-6319-8080; Monteriu, Andrea/0000-0001-5388-8697; Ciarapica, Filippo Emanuele/0000-0002-8908-433X; ferraro, alessandra/0000-0001-7142-2874; Bevilacqua, Maurizio/0000-0003-3064-3915; Quatrini, Elena/0000-0001-9617-4491; TRONCI, MASSIMO/0000-0002-6648-9350; Ortenzi, Marco/0000-0003-4552-8952; Di Donato, Luciano/0000-0001-8290-0456; Mazzuto, Giovanni/0000-0002-5822-909X													2071-1050				FEB	2020	12	3							1088	10.3390/su12031088								WOS:000524899601031						
J	Grabe, M; Ullerich, C; Wenner, M; Herbrand, M				Grabe, Matthias; Ullerich, Christof; Wenner, Marc; Herbrand, Martin			smartBridge Hamburg - prototypische Pilotierung eines digitalen Zwillings	BAUTECHNIK																	Herbrand, Martin/P-7611-2017	Herbrand, Martin/0000-0003-2513-2686												0932-8351	1437-0999				FEB	2020	97	2					118	125		10.1002/bate.201900108								WOS:000513955600009						
C	Pruskova, K			IOP	Pruskova, Kristyna			BIM Technology and Changes in Traditional Design Process, Reliability of Data from Related Registers	5TH WORLD MULTIDISCIPLINARY CIVIL ENGINEERING-ARCHITECTURE-URBAN PLANNING SYMPOSIUM (WMCAUS)	IOP Conference Series-Materials Science and Engineering				5th World Multidisciplinary Civil Engineering-Architecture-Urban Planning Symposium (WMCAUS)	JUN 15-19, 2020	Prague, CZECH REPUBLIC	LAMA Energy Grp, LAMA Gas & Oil, Prague City Tourism										Pruskova, Kristyna/0000-0003-0108-0631												1757-8981						2020	960								032049	10.1088/1757-899X/960/3/032049								WOS:000646533100158						
C	Nyvlt, V			IOP	Nyvlt, V			BIM within current building facilities and infrastructure	INTERNATIONAL CONFERENCE SAFETY PROBLEMS OF CIVIL ENGINEERING CRITICAL INFRASTRUCTURES	IOP Conference Series-Materials Science and Engineering				5th International Conference Safety Problems of Civil Engineering Critical Infrastructures (SPCECI)	MAY 21-22, 2019	Ural Fed Univ, Ekaterinburg, RUSSIA	Russian Acad Sci, Ural Branch, Russian Acad Sci, Ural Branch, Sci & Engn Ctr Reliabil & Safety Large Syst & Machines, Russian Acad Architecture & Construct Sci, Ural Territorial Branch, S Ural State Univ, European Civil Engn Educ & Training	Ural Fed Univ																					1757-8981						2020	972								012040	10.1088/1757-899X/972/1/012040								WOS:000648525900040						
C	Lu, QC; Xie, X; Heaton, J; Parlikad, AK; Schooling, J		Borangiu, T; Trentesaux, D; Leitao, P; Boggino, AG; Botti, V		Lu, Qiuchen; Xie, Xiang; Heaton, James; Parlikad, Ajith Kumar; Schooling, Jennifer			From BIM Towards Digital Twin: Strategy and Future Development for Smart Asset Management	SERVICE ORIENTED, HOLONIC AND MULTI-AGENT MANUFACTURING SYSTEMS FOR INDUSTRY OF THE FUTURE	Studies in Computational Intelligence				9th International Workshop on Service Oriented, Holonic and Multi-Agent Manufacturing Systems for the Industry of the Future (SOHOMA)	OCT 03-04, 2019	Valencia, SPAIN	Univ Politecnica Valencia, Univ Politehnica Bucharest, CIMR Res Ctr Comp Integrated Mfg & Robot, Polytechn Univ Hauts France, LAMIH Lab Ind & Human Automat Control Mech Engn & Com Sci, Polytechn Inst Braganca, CeDRI Res Ctr Digitalizat & Intelligent Robot									Parlikad, Ajith Kumar/A-5269-2010	Parlikad, Ajith Kumar/0000-0001-6214-1739; Xie, Xiang/0000-0003-4601-9519												1860-949X	1860-9503	978-3-030-27477-1; 978-3-030-27476-4				2020	853						392	404		10.1007/978-3-030-27477-1_30								WOS:000620144800030						
C	Joao, DV; Lodetti, PZ; Martins, MAI; Almeida, JFB			IEEE	Joao, Diogo Vinicius; Lodetti, Paula Zenni; Izumida Martins, Marcos A.; Almeida, Joao F. B.			Virtual and Augmented Reality Applied in Power Electric Utilities for Human Interface Improvement - A Study Case for Best Practices	2020 IEEE TECHNOLOGY & ENGINEERING MANAGEMENT CONFERENCE (TEMSCON 2020)					Annual IEEE Technology and Engineering Management Conference (TEMSCON)	JUN 03-06, 2020	ELECTR NETWORK	IEEE, IEEE Technol & Engn Management Soc									Martins, Marcos/AAD-8419-2022	Martins, Marcos/0000-0002-8622-2792; Joao, Diogo/0000-0002-9545-0113														978-1-7281-4224-1				2020																		WOS:000617753200019						
C	Williams, R; Erkoyuncu, JA; Masood, T; Vrabic, R				Williams, Richard; Erkoyuncu, John Ahmet; Masood, Tariq; Vrabic, Rok			Augmented reality assisted calibration of digital twins of mobile robots	IFAC PAPERSONLINE					4th International-Federation-of-Automatic-Control (IFAC) Workshop on Advanced Maintenance Engineering, Services and Technologies (AMEST)	SEP 10-11, 2020	Cambridge, ENGLAND	Int Federat Automat Control, Int Federat Automat Control Tech Comm 5 1 Mfg Plant Control, Int Federat Automat Control Tech Comm 5 2 Mfg Modelling Management & Control, Int Federat Automat Control Tech Comm 5 3 Enterprise Integrat & Networking, Univ Cambridge, Ctr Digital Built Britain, Construct Innovat Hub, Int Federat Automat Control Tech Comm 6 4									MASOOD, Tariq/AAN-1978-2020; Masood, Tariq/E-6370-2012	MASOOD, Tariq/0000-0002-9933-6940; Erkoyuncu, John Ahmet/0000-0002-8046-9911; Vrabic, Rok/0000-0003-1720-9145												2405-8963						2020	53	3					203	208		10.1016/j.ifaco1.2020.11.033								WOS:000600770000035						
C	Jafari, MA; Zaidan, E; Ghofrani, A; Mahani, K; Farzan, F				Jafari, Mohsen A.; Zaidan, Esmat; Ghofrani, Ali; Mahani, Khashayar; Farzan, Farbod			Improving Building Energy Footprint and Asset Performance Using Digital Twin Technology	IFAC PAPERSONLINE					4th International-Federation-of-Automatic-Control (IFAC) Workshop on Advanced Maintenance Engineering, Services and Technologies (AMEST)	SEP 10-11, 2020	Cambridge, ENGLAND	Int Federat Automat Control, Int Federat Automat Control Tech Comm 5 1 Mfg Plant Control, Int Federat Automat Control Tech Comm 5 2 Mfg Modelling Management & Control, Int Federat Automat Control Tech Comm 5 3 Enterprise Integrat & Networking, Univ Cambridge, Ctr Digital Built Britain, Construct Innovat Hub, Int Federat Automat Control Tech Comm 6 4										Ghofrani, Ali/0000-0002-9566-5798												2405-8963						2020	53	3					386	391		10.1016/j.ifacol.2020.11.062								WOS:000600770000065						
J	Bodkhe, U; Tanwar, S; Parekh, K; Khanpara, P; Tyagi, S; Kumar, N; Alazab, M				Bodkhe, Umesh; Tanwar, Sudeep; Parekh, Karan; Khanpara, Pimal; Tyagi, Sudhanshu; Kumar, Neeraj; Alazab, Mamoun			Blockchain for Industry 4.0: A Comprehensive Review	IEEE ACCESS																	Tanwar, Sudeep/AAI-6709-2020; Khanpara, Pimal/AAT-7285-2021; Alazab, Mamoun/AAG-6684-2021; Tyagi, Sudhanshu/H-7437-2019; Kumar, Neeraj/L-3500-2016	Tanwar, Sudeep/0000-0002-1776-4651; Alazab, Mamoun/0000-0002-1928-3704; Tyagi, Sudhanshu/0000-0002-2989-3098; Kumar, Neeraj/0000-0002-3020-3947; BODKHE, UMESH/0000-0002-2345-4254												2169-3536						2020	8						79764	79800		10.1109/ACCESS.2020.2988579								WOS:000549841400018						
J	Cohen, Y; Faccio, M; Pilati, F; Yao, XF				Cohen, Yuval; Faccio, Maurizio; Pilati, Francesco; Yao, Xifan			Design and management of digital manufacturing and assembly systems in the Industry 4.0 era	INTERNATIONAL JOURNAL OF ADVANCED MANUFACTURING TECHNOLOGY																	Yao, Xifan/ABB-1074-2021; Cohen, Yuval/R-2804-2016	Yao, Xifan/0000-0002-2712-0411; Cohen, Yuval/0000-0002-8225-6960; PILATI, FRANCESCO/0000-0002-6085-0985												0268-3768	1433-3015				DEC	2019	105	9			SI		3565	3577		10.1007/s00170-019-04595-0								WOS:000500829700001						
J	Love, PED; Matthews, J				Love, Peter E. D.; Matthews, Jane			The 'how' of benefits management for digital technology: From engineering to asset management	AUTOMATION IN CONSTRUCTION																		Matthews, Jane/0000-0003-3367-9278												0926-5805	1872-7891				NOV	2019	107								102930	10.1016/j.autcon.2019.102930								WOS:000494887600015						
J	Omer, M; Margetts, L; Mosleh, MH; Hewitt, S; Parwaiz, M				Omer, Muhammad; Margetts, Lee; Mosleh, Mojgan Hadi; Hewitt, Sam; Parwaiz, Muhammad			Use of gaming technology to bring bridge inspection to the office	STRUCTURE AND INFRASTRUCTURE ENGINEERING																	Margetts, Lee/A-8775-2008	Margetts, Lee/0000-0001-8239-8259; Omer, Muhammad/0000-0003-3394-8132												1573-2479	1744-8980				OCT 3	2019	15	10					1292	1307		10.1080/15732479.2019.1615962								WOS:000479039400002						
J	Heaton, J; Parlikad, AK; Schooling, J				Heaton, James; Parlikad, Ajith Kumar; Schooling, Jennifer			Design and development of BIM models to support operations and maintenance	COMPUTERS IN INDUSTRY																	Parlikad, Ajith Kumar/A-5269-2010	Parlikad, Ajith Kumar/0000-0001-6214-1739												0166-3615	1872-6194				OCT	2019	111						172	186		10.1016/j.compind.2019.08.001								WOS:000488306300012						
J	Kaewunruen, S; Lian, Q				Kaewunruen, Sakdirat; Lian, Qiang			Digital twin aided sustainability-based lifecycle management for railway turnout systems	JOURNAL OF CLEANER PRODUCTION																	Kaewunruen, Sakdirat/AAE-2374-2020	Kaewunruen, Sakdirat/0000-0003-2153-3538												0959-6526	1879-1786				AUG 10	2019	228						1537	1551		10.1016/j.jclepro.2019.04.156								WOS:000470947000128						
J	Tahmasebinia, F; Fogerty, D; Wu, LO; Li, ZC; Sepasgozar, SME; Zhang, K; Sepasgozar, S; Marroquin, FA				Tahmasebinia, Faham; Fogerty, Daniel; Wu, Lang Oliver; Li, Zhichao; Sepasgozar, Saleh Mohammad Ebrahimzadeh; Zhang, Kai; Sepasgozar, Samad; Marroquin, Fernando Alonso			Numerical Analysis of the Creep and Shrinkage Experienced in the Sydney Opera House and the Rise of Digital Twin as Future Monitoring Technology	BUILDINGS																		Tahmasebinia, Faham/0000-0002-0730-2998; M. E. Sepasgozar, Samad/0000-0003-2568-3111													2075-5309				JUN	2019	9	6							137	10.3390/buildings9060137								WOS:000475295500002						
J	Shim, CS; Dang, NS; Lon, S; Jeon, CH				Shim, Chang-Su; Dang, Ngoc-Son; Lon, Sokanya; Jeon, Chi-Ho			Development of a bridge maintenance system for prestressed concrete bridges using 3D digital twin model	STRUCTURE AND INFRASTRUCTURE ENGINEERING																	Jeon, Chiho/AAN-1622-2021; Shim, Changsu/A-4915-2011; DANG, Son/AAN-9215-2021	Shim, Changsu/0000-0001-7557-9553; DANG, Son/0000-0002-3341-3034												1573-2479	1744-8980				OCT 3	2019	15	10					1319	1332		10.1080/15732479.2019.1620789		MAY 2019						WOS:000471543900001						
C	Ke, SQ; Xiang, F; Zhang, Z; Zuo, Y		Huang, GQ; Qu, T; Thurer, M; Xu, S; Khalgui, M		Ke, Shiqian; Xiang, Feng; Zhang, Zhi; Zuo, Ying			A enhanced interaction framework based on VR, AR and MR in digital twin	11TH CIRP CONFERENCE ON INDUSTRIAL PRODUCT-SERVICE SYSTEMS	Procedia CIRP				11th CIRP Conference on Industrial Product-Service Systems	MAY 29-31, 2019	PEOPLES R CHINA	Int Acad Prod Engn									Zuo, Ying/Q-8298-2017	Zuo, Ying/0000-0002-9067-3932												2212-8271						2019	83						753	758		10.1016/j.procir.2019.04.103								WOS:000568146700131						
C	Damgrave, RGJ; Lutters, E		Putnik, GD		Damgrave, R. G. J.; Lutters, E.			Smart Industry Testbed	29TH CIRP DESIGN CONFERENCE 2019	Procedia CIRP				29th CIRP Design Conference (CIRP Design)	MAY 08-10, 2019	Povoa de Varzim, PORTUGAL	Int Acad Prod Engn, Sci Tech Comm Design, Univ Minho, Tecnol Ctr Met Working Ind, Univ Minho, Dept Prod & Syst, Lab Virtual Enterprises									Lutters, Eric/A-7697-2017	Lutters, Eric/0000-0001-7694-8453; Damgrave, Roy/0000-0002-4053-1012												2212-8271						2019	84						387	392		10.1016/j.procir.2019.04.215								WOS:000566943700066						
C	Tchana, Y; Ducellier, G; Remy, S		Putnik, GD		Tchana, Yvan; Ducellier, Guillaume; Remy, Sebastien			Designing a unique Digital Twin for linear infrastructures lifecycle management	29TH CIRP DESIGN CONFERENCE 2019	Procedia CIRP				29th CIRP Design Conference (CIRP Design)	MAY 08-10, 2019	Povoa de Varzim, PORTUGAL	Int Acad Prod Engn, Sci Tech Comm Design, Univ Minho, Tecnol Ctr Met Working Ind, Univ Minho, Dept Prod & Syst, Lab Virtual Enterprises																						2212-8271						2019	84						545	549		10.1016/j.procir.2019.04.176								WOS:000566943700091						
C	Zhu, ZX; Liu, C; Xu, X		Butala, P; Govekar, E; Vrabic, R		Zhu, Zexuan; Liu, Chao; Xu, Xun			Visualisation of the Digital Twin data in manufacturing by using Augmented Reality	52ND CIRP CONFERENCE ON MANUFACTURING SYSTEMS (CMS)	Procedia CIRP				52nd CIRP Conference on Manufacturing Systems (CMS)	JUN 12-14, 2019	Ljubljana, SLOVENIA	CIRP									Xu, Xun William/K-7899-2015; Liu, Chao/K-5424-2017	Xu, Xun William/0000-0001-6294-8153; Zhu, Zexuan/0000-0003-2991-1628; Liu, Chao/0000-0001-7261-3832												2212-8271						2019	81						898	903		10.1016/j.procir.2019.03.223								WOS:000566264700154						
C	Prajapat, N; Tiwari, A; Tiwari, D; Turner, C; Hutabarat, W			IEEE	Prajapat, Neha; Tiwari, Ashutosh; Tiwari, Divya; Turner, Chris; Hutabarat, Windo			A Framework for Next Generation Interactive and Immersive DES Models	2019 IEEE 17TH INTERNATIONAL CONFERENCE ON INDUSTRIAL INFORMATICS (INDIN)	IEEE International Conference on Industrial Informatics INDIN				17th IEEE International Conference on Industrial Informatics (INDIN)	JUL 22-25, 2019	Aalto Univ, FINLAND	Inst Elect & Elect Engineers, Tampere Univ, Finnish Soc Automat, IEEE Ind Elect Soc	Aalto Univ									TIWARI, DIVYA/0000-0003-4546-5031; Tiwari, Ashutosh/0000-0002-6197-1519												1935-4576		978-1-7281-2927-3				2019							671	676										WOS:000529510400099						
C	Khalil, M; Bergs, C; Papadopoulos, T; Wuchner, R; Bletzinger, KU; Heizmann, M			IEEE	Khalil, Mohamed; Bergs, Christoph; Papadopoulos, Theodoros; Wuechner, Roland; Bletzinger, Kai-Uwe; Heizmann, Michael			IIoT-based Fatigue Life Indication using Augmented Reality	2019 IEEE 17TH INTERNATIONAL CONFERENCE ON INDUSTRIAL INFORMATICS (INDIN)	IEEE International Conference on Industrial Informatics INDIN				17th IEEE International Conference on Industrial Informatics (INDIN)	JUL 22-25, 2019	Aalto Univ, FINLAND	Inst Elect & Elect Engineers, Tampere Univ, Finnish Soc Automat, IEEE Ind Elect Soc	Aalto Univ																					1935-4576		978-1-7281-2927-3				2019							746	751										WOS:000529510400111						
J	Longo, F; Nicoletti, L; Padovano, A				Longo, Francesco; Nicoletti, Letizia; Padovano, Antonio			Ubiquitous knowledge empowers the Smart Factory: The impacts of a Service-oriented Digital Twin on enterprises' performance	ANNUAL REVIEWS IN CONTROL																	Padovano, Antonio/AAR-6467-2020; Longo, Francesco/C-1182-2013	Padovano, Antonio/0000-0001-6374-1816; Longo, Francesco/0000-0002-8538-9857												1367-5788						2019	47						221	236		10.1016/j.arcontrol.2019.01.001								WOS:000474680200017						
J	Khajavi, SH; Motlagh, NH; Jaribion, A; Werner, LC; Holmstrom, J				Khajavi, Siavash H.; Motlagh, Naser Hossein; Jaribion, Alireza; Werner, Liss C.; Holmstroem, Jan			Digital Twin: Vision, Benefits, Boundaries, and Creation for Buildings	IEEE ACCESS																	Motlagh, Naser Hossein/AAG-9568-2019; Khajavi, Siavash Haghighat/H-5187-2018; Jaribion, Alireza/AAN-6751-2020; Holmström, Jan B/E-7230-2012; Werner, Liss C./P-4678-2016	Motlagh, Naser Hossein/0000-0001-9923-9879; Khajavi, Siavash Haghighat/0000-0002-5166-4021; Jaribion, Alireza/0000-0003-1916-1309; Holmström, Jan B/0000-0002-2596-0337; Werner, Liss C./0000-0003-4184-6670												2169-3536						2019	7						147406	147419		10.1109/ACCESS.2019.2946515								WOS:000497160500006						
J	Kaewunruen, S; Xu, NF				Kaewunruen, Sakdirat; Xu, Ningfang			Digital Twin for Sustainability Evaluation of Railway Station Buildings	FRONTIERS IN BUILT ENVIRONMENT																	Kaewunruen, Sakdirat/A-6793-2008	Kaewunruen, Sakdirat/0000-0003-2153-3538													2297-3362				DEC 10	2018	4								77	10.3389/fbuil.2018.00077								WOS:000559257400001						
