PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	WE	SC	GA	UT	PM	OA	HC	HP	DA
J	Wang, Q; Tan, Y; Mei, ZY				Wang, Qian; Tan, Yi; Mei, Zhongya			Computational Methods of Acquisition and Processing of 3D Point Cloud Data for Construction Applications	ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING																	Wang, Qian/N-8410-2017	Wang, Qian/0000-0003-3175-334X; Tan, Yi/0000-0001-8902-4778												1134-3060	1886-1784				APR	2020	27	2					479	499		10.1007/s11831-019-09320-4								WOS:000519468600007						
J	Ong, SK; Yew, AWW; Thanigaivel, NK; Nee, AYC				Ong, S. K.; Yew, A. W. W.; Thanigaivel, N. K.; Nee, A. Y. C.			Augmented reality-assisted robot programming system for industrial applications	ROBOTICS AND COMPUTER-INTEGRATED MANUFACTURING																	Ong, S K/AAP-2918-2021; Andrew, Y.C. Nee/C-9974-2009	Ong, S K/0000-0002-9569-3350; Nee, Andrew/0000-0002-1029-9988; Thanigaivel, Naresh Kumar/0000-0002-6689-1331												0736-5845	1879-2537				FEB	2020	61								101820	10.1016/j.rcim.2019.101820								WOS:000496834800020						
J	Liu, YF; Castronovo, F; Messner, J; Leicht, R				Liu, Yifan; Castronovo, Fadi; Messner, John; Leicht, Robert			Evaluating the Impact of Virtual Reality on Design Review Meetings	JOURNAL OF COMPUTING IN CIVIL ENGINEERING																	Messner, John/AAD-6656-2021	Messner, John/0000-0002-7957-1628; Castronovo, Fadi/0000-0001-6143-1777; Liu, Yifan/0000-0001-7937-0773												0887-3801	1943-5487				JAN 1	2020	34	1							04019045	10.1061/(ASCE)CP.1943-5487.0000856								WOS:000497655600004						
J	Mantha, BRK; Menassa, CC; Kamat, VR; D'Souza, CR				Mantha, Bharadwaj R. K.; Menassa, Carol C.; Kamat, Vineet R.; D'Souza, Clive R.			Evaluation of Preference- and Constraint-Sensitive Path Planning for Assisted Navigation in Indoor Building Environments	JOURNAL OF COMPUTING IN CIVIL ENGINEERING																	D'Souza, Clive/ABB-3429-2021	D'Souza, Clive/0000-0003-1652-3001; Kamat, Vineet/0000-0003-0788-5588; Menassa, Carol/0000-0002-2453-0386; Mantha, Bharadwaj/0000-0002-3173-3966												0887-3801	1943-5487				JAN 1	2020	34	1							04019050	10.1061/(ASCE)CP.1943-5487.0000865								WOS:000497655600010						
J	El Hafi, L; Isobe, S; Tabuchi, Y; Katsumata, Y; Nakamura, H; Fukui, T; Matsuo, T; Ricardez, GAG; Yannannoto, M; Taniguchi, A; Hagiwara, Y; Taniguchi, T				El Hafi, L.; Isobe, S.; Tabuchi, Y.; Katsumata, Y.; Nakamura, H.; Fukui, T.; Matsuo, T.; Ricardez, G. A. Garcia; Yannannoto, M.; Taniguchi, A.; Hagiwara, Y.; Taniguchi, T.			System for augmented human-robot interaction through mixed reality and robot training by non-experts in customer service environments	ADVANCED ROBOTICS																	ARSLAN, Okan/AAA-3232-2020; Hafi, Lotfi El/AAA-5833-2020	Hafi, Lotfi El/0000-0001-9795-6153												0169-1864	1568-5535				FEB 16	2020	34	3-4			SI		157	172		10.1080/01691864.2019.1694068		NOV 2019						WOS:000499052100001						
J	Tavares, P; Costa, CM; Rocha, L; Malaca, P; Costa, P; Moreira, AP; Sousa, A; Veiga, G				Tavares, Pedro; Costa, Carlos M.; Rocha, Luis; Malaca, Pedro; Costa, Pedro; Moreira, Antonio P.; Sousa, Armando; Veiga, Germano			Collaborative Welding System using BIM for Robotic Reprogramming and Spatial Augmented Reality	AUTOMATION IN CONSTRUCTION																	Sousa, Armando Jorge/AAC-3579-2020; Costa, Pedro G./L-4108-2014; Moreira, António Paulo/AAD-9179-2022; da Costa, Carlos Miguel Correia/Z-6191-2019; Veiga, Germano MCS/D-1288-2012; Veiga, Germano/AAC-4922-2019	Sousa, Armando Jorge/0000-0002-0317-4714; Costa, Pedro G./0000-0002-0435-8419; Moreira, António Paulo/0000-0001-8573-3147; da Costa, Carlos Miguel Correia/0000-0001-8453-4031; Veiga, Germano MCS/0000-0003-3044-6938; Veiga, Germano/0000-0003-3044-6938; Rocha, Luis/0000-0002-8680-4290												0926-5805	1872-7891				OCT	2019	106								102825	10.1016/j.autcon.2019.04.020								WOS:000488136600013						
J	Lundeen, KM; Kamat, VR; Menassa, CC; McGee, W				Lundeen, Kurt M.; Kamat, Vineet R.; Menassa, Carol C.; McGee, Wes			Autonomous motion planning and task execution in geometrically adaptive robotized construction work	AUTOMATION IN CONSTRUCTION																		Kamat, Vineet/0000-0003-0788-5588; Lundeen, Kurt/0000-0002-5190-4224												0926-5805	1872-7891				APR	2019	100						24	45		10.1016/j.autcon.2018.12.020								WOS:000457951600003						
J	Khasawneh, A; Rogers, H; Bertrand, J; Madathil, KC; Gramopadhye, A				Khasawneh, Amro; Rogers, Hunter; Bertrand, Jeffery; Madathil, Kapil Chalil; Gramopadhye, Anand			Human adaptation to latency in teleoperated multi-robot human-agent search and rescue teams	AUTOMATION IN CONSTRUCTION																		Chalil Madathil, Kapil/0000-0001-8938-9793												0926-5805	1872-7891				MAR	2019	99						265	277		10.1016/j.autcon.2018.12.012								WOS:000456759400022						
J	Liu, C; Shirowzhan, S; Sepasgozar, SME; Kaboli, A				Liu, Chang; Shirowzhan, Sara; Sepasgozar, Samad M. E.; Kaboli, Ali			Evaluation of Classical Operators and Fuzzy Logic Algorithms for Edge Detection of Panels at Exterior Cladding of Buildings	BUILDINGS																		M. E. Sepasgozar, Samad/0000-0003-2568-3111													2075-5309				FEB	2019	9	2							40	10.3390/buildings9020040								WOS:000460701500013						
J	Wang, Q; Guo, JJ; Kim, MK				Wang, Qian; Guo, Jingjing; Kim, Min-Koo			An Application Oriented Scan-to-BIM Framework	REMOTE SENSING																	Wang, Qian/N-8410-2017; Guo, Jingjing/AAG-8586-2020; Kim, Minkoo/O-4727-2017	Wang, Qian/0000-0003-3175-334X; Guo, Jingjing/0000-0003-2047-6703; Kim, Minkoo/0000-0003-2134-0031												2072-4292					FEB 1	2019	11	3							365	10.3390/rs11030365								WOS:000459944400153						
J	Basson, MD				Basson, Marc D.			Better Quality Metrics Could Illuminate Quality-Efficiency Tradeoffs in Operating Room Management	JOURNAL OF INVESTIGATIVE SURGERY																	Bassier, Maarten/AAH-6876-2019; Vergauwen, Maarten/B-6498-2018	Bassier, Maarten/0000-0001-8526-8847; Vergauwen, Maarten/0000-0003-3465-9033												0894-1939	1521-0553				MAR 15	2020	33	3					271	272		10.1080/08941939.2018.1493552								WOS:000509677900009	30380345					
J	Bilberg, A; Malik, AA				Bilberg, Arne; Malik, Ali Ahmad			Digital twin driven human-robot collaborative assembly	CIRP ANNALS-MANUFACTURING TECHNOLOGY																	Bilberg, Arne/P-4227-2018; Malik, Ali Ahmad/M-4502-2018	Bilberg, Arne/0000-0002-4780-8459; Malik, Ali Ahmad/0000-0001-7191-3614												0007-8506	1726-0604					2019	68	1					499	502		10.1016/j.cirp.2019.04.011								WOS:000474213500125						
J	You, S; Kim, JH; Lee, S; Kamat, V; Robert, LP				You, Sangseok; Kim, Jeong-Hwan; Lee, SangHyun; Kamat, Vineet; Robert, Lionel P., Jr.			Enhancing perceived safety in human-robot collaborative construction using immersive virtual environments	AUTOMATION IN CONSTRUCTION																	Robert, Lionel/K-1961-2019	Robert, Lionel/0000-0002-1410-2601; Lee, SangHyun/0000-0002-2246-7440; Kamat, Vineet/0000-0003-0788-5588; Kim, Jeonghwan/0000-0002-1092-9388												0926-5805	1872-7891				DEC	2018	96						161	170		10.1016/j.autcon.2018.09.008								WOS:000452345800013						
J	Li, X; Yi, W; Chi, HL; Wang, XY; Chan, APC				Li, Xiao; Yi, Wen; Chi, Hung-Lin; Wang, Xiangyu; Chan, Albert P. C.			A critical review of virtual and augmented reality (VR/AR) applications in construction safety	AUTOMATION IN CONSTRUCTION																	Chi, Hung-Lin/ABF-3055-2020; Chan, Albert/I-4650-2012; Wang, Xiangyu/B-6232-2013; Li, Xiao/AAG-9786-2021	Chi, Hung-Lin/0000-0003-0756-4864; Chan, Albert/0000-0002-4853-6440; Li, Xiao/0000-0001-9702-4153; Wang, Xiangyu/0000-0001-8718-6941												0926-5805	1872-7891				FEB	2018	86						150	162		10.1016/j.autcon.2017.11.003								WOS:000423889800012						
J	Kurien, M; Kim, MK; Kopsida, M; Brilakis, I				Kurien, Manoj; Kim, Min-Koo; Kopsida, Marianna; Brilakis, Ioannis			Real-time simulation of construction workers using combined human body and hand tracking for robotic construction worker system	AUTOMATION IN CONSTRUCTION																	Kim, Minkoo/O-4727-2017; Brilakis, Ioannis/H-5369-2013	Kim, Minkoo/0000-0003-2134-0031; Brilakis, Ioannis/0000-0003-1829-2083												0926-5805	1872-7891				FEB	2018	86						125	137		10.1016/j.autcon.2017.11.005								WOS:000423889800010						
C	Walker, M; Hedayati, H; Lee, J; Szafir, D			Assoc Comp Machinery	Walker, Michael; Hedayati, Hooman; Lee, Jennifer; Szafir, Daniel			Communicating Robot Motion Intent with Augmented Reality	HRI '18: PROCEEDINGS OF THE 2018 ACM/IEEE INTERNATIONAL CONFERENCE ON HUMAN-ROBOT INTERACTION	ACM IEEE International Conference on Human-Robot Interaction				13th Annual ACM/IEEE International Conference on Human-Robot Interaction (HRI)	MAR 05-08, 2018	Chicago, IL	Assoc Comp Machinery, IEEE, ACM SIGCHI, ACM SIGAI, IEEE Robot & Automat Soc, Kinova, Disney Res, LuxAI, Toyota Res Inst, Furhat Robot, Honda Res Inst, Google, Beam, Robotis, Savioke, Yujin Robot, Misty Robot, Hebi Robot, Haption, Otto Motors, AAAI									Walker, Michael/ABC-2617-2021	SZAFIR, DANIEL/0000-0003-1848-7884												2167-2121	2167-2148	978-1-4503-4953-6				2018							316	324		10.1145/3171221.3171253								WOS:000460476300038						
C	Cichon, T; Rossmann, J			IEEE	Cichon, Torben; Rossmann, Juergen			Digital Twins: Assisting and Supporting Cooperation in Human-Robot Teams	2018 15TH INTERNATIONAL CONFERENCE ON CONTROL, AUTOMATION, ROBOTICS AND VISION (ICARCV)	International Conference on Control Automation Robotics and Vision				15th International Conference on Control, Automation, Robotics and Vision (ICARCV)	NOV 18-21, 2018	Singapore, SINGAPORE																							2474-2953		978-1-5386-9582-1				2018							486	491										WOS:000459847700082						
C	Whitney, D; Rosen, E; Ullman, D; Phillips, E; Tellex, S	Kosecka, J	Maciejewski, AA; Okamura, A; Bicchi, A; Stachniss, C; Song, DZ; Lee, DH; Chaumette, F; Ding, H; Li, JS; Wen, J; Roberts, J; Masamune, K; Chong, NY; Amato, N; Tsagwarakis, N; Rocco, P; Asfour, T; Chung, WK; Yasuyoshi, Y; Sun, Y; Maciekeski, T; Althoefer, K; AndradeCetto, J; Chung, WK; Demircan, E; Dias, J; Fraisse, P; Gross, R; Harada, H; Hasegawa, Y; Hayashibe, M; Kiguchi, K; Kim, K; Kroeger, T; Li, Y; Ma, S; Mochiyama, H; Monje, CA; Rekleitis, I; Roberts, R; Stulp, F; Tsai, CHD; Zollo, L		Whitney, David; Rosen, Eric; Ullman, Daniel; Phillips, Elizabeth; Tellex, Stefanie	Kosecka, J		ROS Reality: A Virtual Reality Framework Using Consumer-Grade Hardware for ROS-Enabled Robots	2018 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS (IROS)	IEEE International Conference on Intelligent Robots and Systems				25th IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS)	OCT 01-05, 2018	Madrid, SPAIN	IEEE Robot & Automat Soc, IEEE Ind Elect Soc, Robot Soc Japan, Soc Instrument & Control Engineers, New Technol Fdn, IEEE, Adept MobileRobots, Willow Garage, Aldebaran Robot, Natl Instruments, Reflexxes GmbH, Schunk Intec S L U, Univ Carlos III Madrid, BOSCH, JD COM, Pal Robot, KUKA, Santander, Squirrel AI Learning, Baidu, Generat Robots, KINOVA Robot, Ouster, Univ Pablo Olavide Sevilla, Rapyuta Robot, SICK, TOYOTA, UP, Amazon, ARGO, Built Robot, Disney Res, Easy Mile, Hitachi, Robot, Khalifa Univ, Magazino, MathWorks, New Dexterity, Schunk, nuTonomy, PILZ, Prophesee, Rootnik, Saga Robot, Shadow, Soft Bank Robot, Anyverse, GalTech, Generat Robot, IEEE CAA Journal Automatica Sinica, Sci Robot, AAAS, TERAS										Tellex, Stefanie/0000-0002-2905-4075												2153-0858		978-1-5386-8094-0				2018							5018	5025										WOS:000458872704089						
J	Du, J; Zou, ZB; Shi, YM; Zhao, D				Du, Jing; Zou, Zhengbo; Shi, Yangming; Zhao, Dong			Zero latency: Real-time synchronization of BIM data in virtual reality for collaborative decision-making	AUTOMATION IN CONSTRUCTION																	Zhao, Dong/P-7256-2014; Shi, Yangming/AAT-8768-2021	Zhao, Dong/0000-0002-2404-7669; Shi, Yangming/0000-0002-4400-4332												0926-5805	1872-7891				JAN	2018	85						51	64		10.1016/j.autcon.2017.10.009								WOS:000424071900005						
J	Sharif, MM; Nahangi, M; Haas, C; West, J				Sharif, Mohammad-Mahdi; Nahangi, Mohammad; Haas, Carl; West, Jeffrey			Automated Model-Based Finding of 3D Objects in Cluttered Construction Point Cloud Models	COMPUTER-AIDED CIVIL AND INFRASTRUCTURE ENGINEERING																														1093-9687	1467-8667				NOV	2017	32	11					893	908		10.1111/mice.12306								WOS:000418470000001						
J	Lundeen, KM; Kamat, VR; Menassa, CC; McGee, W				Lundeen, Kurt M.; Kamat, Vineet R.; Menassa, Carol C.; McGee, Wes			Scene understanding for adaptive manipulation in robotized construction work	AUTOMATION IN CONSTRUCTION																		Lundeen, Kurt/0000-0002-5190-4224; Kamat, Vineet/0000-0003-0788-5588												0926-5805	1872-7891				OCT	2017	82						16	30		10.1016/j.autcon.2017.06.022								WOS:000409153300002						
J	Roldan, JJ; Pena-Tapia, E; Martin-Barrio, A; Olivares-Mendez, MA; Del Cerro, J; Barrientos, A				Jesus Roldan, Juan; Pena-Tapia, Elena; Martin-Barrio, Andres; Olivares-Mendez, Miguel A.; Del Cerro, Jaime; Barrientos, Antonio			Multi-Robot Interfaces and Operator Situational Awareness: Study of the Impact of Immersion and Prediction	SENSORS																	Roldán-Gómez, Juan Jesús/ABG-8875-2021; Barrientos, Antonio/B-4053-2013; Martín-Barrio, Andrés/AAA-2335-2019; Del Cerro, Jaime/AAA-3608-2019	Barrientos, Antonio/0000-0003-1691-3907; Martín-Barrio, Andrés/0000-0002-2051-9155; Del Cerro, Jaime/0000-0003-4893-2571; ROLDAN GOMEZ, JUAN JESUS/0000-0001-8863-4419; Olivares-Mendez, Miguel Angel/0000-0001-8824-3231												1424-8220					AUG	2017	17	8							1720	10.3390/s17081720								WOS:000408576900023						
J	Wang, XV; Kemeny, Z; Vancza, J; Wang, LH				Wang, Xi Vincent; Kemeny, Zsolt; Vancza, Jozsef; Wang, Lihui			Human-robot collaborative assembly in cyber-physical production: Classification framework and implementation	CIRP ANNALS-MANUFACTURING TECHNOLOGY																	Wang, Xi Vincent V/O-4662-2014; Wang, Vincent/AAP-4776-2020; Wang, Lihui/O-3907-2014	Wang, Xi Vincent V/0000-0001-9694-0483; Wang, Vincent/0000-0001-9694-0483; Wang, Lihui/0000-0001-8679-8049; Vancza, Jozsef/0000-0003-0054-0560												0007-8506	1726-0604					2017	66	1					5	8		10.1016/j.cirp.2017.04.101								WOS:000407985900002						
C	Liu, MY; Han, S; Lee, S		Lin, KY; ElGohary, N; Tang, P		Liu, Meiyin; Han, SangUk; Lee, SangHyun			Potential of Convolutional Neural Network-Based 2D Human Pose Estimation for On-Site Activity Analysis of Construction Workers	COMPUTING IN CIVIL ENGINEERING 2017: SMART SAFETY, SUSTAINABILITY, AND RESILIENCE					ASCE International Workshop on Computing in Civil Engineering (IWCCE)	JUN 25-27, 2017	Univ Washington, Seattle, WA	Amer Soc Civil Engineers, Amer Soc Civil Engineers, Comp Div	Univ Washington																							978-0-7844-8084-7				2017							141	149										WOS:000426216800018						
J	Fang, YH; Cho, YK; Chen, JD				Fang, Yihai; Cho, Yong K.; Chen, Jingdao			A framework for real-time pro-active safety assistance for mobile crane lifting operations	AUTOMATION IN CONSTRUCTION																	Chen, Jingdao/ABG-1075-2021	Chen, Jingdao/0000-0002-5133-9552; Fang, Yihai/0000-0002-9451-4947												0926-5805	1872-7891				DEC	2016	72		3				367	379		10.1016/j.autcon.2016.08.025								WOS:000390722200012						
J	Chen, YC; Chi, HL; Kang, SC; Hsieh, SH				Chen, Yi-Chen; Chi, Hung-Lin; Kang, Shih-Chung; Hsieh, Shang-Hsien			Attention-Based User Interface Design for a Tele-Operated Crane	JOURNAL OF COMPUTING IN CIVIL ENGINEERING																	Chi, Hung-Lin/ABF-3055-2020	Chi, Hung-Lin/0000-0003-0756-4864												0887-3801	1943-5487				MAY	2016	30	3							04015030	10.1061/(ASCE)CP.1943-5487.0000489								WOS:000374868100001						
C	Lin, YC; Berenson, D		Asfour, T; Billard, A; Harada, K; Kulic, D; Ude, A; Venture, G; Yamane, K; Yokoi, K; Yoshida, E		Lin, Yu-Chi; Berenson, Dmitry			Using Previous Experience for Humanoid Navigation Planning	2016 IEEE-RAS 16TH INTERNATIONAL CONFERENCE ON HUMANOID ROBOTS (HUMANOIDS)	IEEE-RAS International Conference on Humanoid Robots				16th IEEE-RAS International Conference on Humanoid Robots (Humanoids)	NOV 15-17, 2016	Mexican Assoc Comp Vis Robot & Neural Comp, Cancun, MEXICO	IEEE Robot & Automat Soc, Disney Res, ROBOTIS, INTEL, PAL, MACVNR, CONACYT, CINVESTAV	Mexican Assoc Comp Vis Robot & Neural Comp									Lin, Yu-Chi/0000-0001-5259-534X												2164-0572		978-1-5090-4718-5				2016							794	801										WOS:000403009300119						
C	Frank, JA; Brill, A; Kapila, V			IEEE	Frank, Jared A.; Brill, Anthony; Kapila, Vikram			Interactive Mobile Interface with Augmented Reality for Learning Digital Control Concepts	2016 INDIAN CONTROL CONFERENCE (ICC)					2nd Indian Control Conference (ICC)	JAN 04-06, 2016	Indian Inst Technol, Hyderabad, INDIA	IEEE Control Syst Soc, Honeywell, MathWorks, ABB R & D Div, GE, Mahindra Ecole Centrale	Indian Inst Technol																							978-1-4673-7993-9				2016							85	92										WOS:000382147300014						
J	Feng, C; Xiao, Y; Willette, A; McGee, W; Kamat, VR				Feng, Chen; Xiao, Yong; Willette, Aaron; McGee, Wes; Kamat, Vineet R.			Vision guided autonomous robotic assembly and as-built scanning on unstructured construction sites	AUTOMATION IN CONSTRUCTION																	Xiao, Yong/J-2145-2019	Xiao, Yong/0000-0002-2729-0795; Kamat, Vineet/0000-0003-0788-5588; Feng, Chen/0000-0003-3211-1576												0926-5805	1872-7891				NOV	2015	59						128	138		10.1016/j.autcon.2015.06.002								WOS:000362618100012						
J	Ge, L; Kuester, F				Ge, Li; Kuester, Falko			Integrative Simulation Environment for Conceptual Structural Analysis	JOURNAL OF COMPUTING IN CIVIL ENGINEERING																														0887-3801	1943-5487				JUL	2015	29	4							B4014004	10.1061/(ASCE)CP.1943-5487.0000405								WOS:000356395000007						
C	Quintero, CP; Tatsambon, R; Gridseth, M; Jagersand, M			IEEE	Quintero, Camilo Perez; Tatsambon, Romeo; Gridseth, Mona; Jagersand, Martin			Visual Pointing Gestures for Bi-directional Human Robot Interaction in a Pick-and-Place Task	2015 24TH IEEE INTERNATIONAL SYMPOSIUM ON ROBOT AND HUMAN INTERACTIVE COMMUNICATION (RO-MAN)					24th IEEE International Symposium on Robot and Human Interactive Communication (RO-MAN)	AUG 31-SEP 04, 2015	Kobe, JAPAN	IEEE, Robot Soc Japan, Korea Robot Soc, IEEE Robot & Automat Soc										Perez Quintero, Camilo/0000-0002-8323-8035														978-1-4673-6704-2				2015							349	354										WOS:000380393600060						
C	Ruiz, JJ; Viguria, A; Martinez-de-Dios, JR; Ollero, A			IEEE	Ruiz, J. J.; Viguria, A.; Martinez-de-Dios, J. R.; Ollero, A.			Immersive displays for building spatial knowledge in multi-UAV operations	2015 INTERNATIONAL CONFERENCE ON UNMANNED AIRCRAFT SYSTEMS (ICUAS'15)	International Conference on Unmanned Aircraft Systems				International Conference on Unmanned Aircraft Systems (ICUAS)	JUN 09-12, 2015	Denver, CO	IEEE, CSS, IEEE Robot & Automat Soc, MCA																						2373-6720		978-1-4799-6010-1				2015							1043	1048										WOS:000388438500128						
J	David, O; Russotto, FX; Simoes, MD; Measson, Y				David, Olivier; Russotto, Francois-Xavier; Simoes, Max Da Silva; Measson, Yvan			Collision avoidance, virtual guides and advanced supervisory control teleoperation techniques for high-tech construction: framework design	AUTOMATION IN CONSTRUCTION																														0926-5805	1872-7891				AUG	2014	44						63	72		10.1016/j.autcon.2014.03.020								WOS:000338818100007						
J	Hornung, A; Wurm, KM; Bennewitz, M; Stachniss, C; Burgard, W				Hornung, Armin; Wurm, Kai M.; Bennewitz, Maren; Stachniss, Cyrill; Burgard, Wolfram			OctoMap: an efficient probabilistic 3D mapping framework based on octrees	AUTONOMOUS ROBOTS																	Stachniss, Cyrill/AAH-3034-2019; Burgard, Wolfram/N-2381-2019	Burgard, Wolfram/0000-0002-5680-6500												0929-5593	1573-7527				APR	2013	34	3					189	206		10.1007/s10514-012-9321-0								WOS:000316820200005						
J	Jung, K; Chu, B; Park, S; Hong, D				Jung, Kyungmo; Chu, Baeksuk; Park, Shinsuk; Hong, Daehie			An implementation of a teleoperation system for robotic beam assembly in construction	INTERNATIONAL JOURNAL OF PRECISION ENGINEERING AND MANUFACTURING																														2234-7593	2005-4602				MAR	2013	14	3					351	358		10.1007/s12541-013-0049-3								WOS:000316022500002						
J	Sucan, IA; Moll, M; Kavraki, LE				Sucan, Ioan A.; Moll, Mark; Kavraki, Lydia E.			The Open Motion Planning Library	IEEE ROBOTICS & AUTOMATION MAGAZINE																	Moll, Mark/A-1776-2011; Kavraki, Lydia E/N-6325-2018; Moll, Mark/M-3574-2019	Moll, Mark/0000-0002-0451-2797; Kavraki, Lydia E/0000-0003-0699-8038; Moll, Mark/0000-0002-0451-2797												1070-9932	1558-223X				DEC	2012	19	4					72	82		10.1109/MRA.2012.2205651								WOS:000312562400012						
J	Chotiprayanakul, P; Liu, DK; Dissanayake, G				Chotiprayanakul, P.; Liu, D. K.; Dissanayake, G.			Human-robot-environment interaction interface for robotic grit-blasting of complex steel bridges	AUTOMATION IN CONSTRUCTION																	Uğuroğlu, Enes/H-8084-2012; Dissanayake, Gamini/F-7361-2017	Dissanayake, Gamini/0000-0002-7992-0680; Liu, Dikai/0000-0002-1581-5582												0926-5805	1872-7891				NOV	2012	27						11	23		10.1016/j.autcon.2012.04.014								WOS:000307140600002						
J	Du, GL; Zhang, P; Mai, JH; Li, ZL				Du, Guanglong; Zhang, Ping; Mai, Jianhua; Li, Zeling			Markerless Kinect-Based Hand Tracking for Robot Teleoperation	INTERNATIONAL JOURNAL OF ADVANCED ROBOTIC SYSTEMS																														1729-8814					JUL 13	2012	9								36	10.5772/50093								WOS:000306516700001						
